0.393853	0.437963	0.719573	
0.364668	0.329051	0.664807	
0.050908	0.839493	0.918206	
0.950825	0.959276	0.581599	
0.892550	0.471205	0.473729	
0.763878	0.285531	0.404581	
0.365257	0.632763	0.597401	
0.526321	0.310512	0.127640	
0.183148	0.463325	0.379531	
0.167631	0.311090	0.313709	
0.114519	0.671158	0.749946	
0.709712	0.935552	0.543013	
0.606948	0.529754	0.780707	
0.223377	0.458599	0.846594	
0.014156	0.455304	0.384342	
0.795417	0.664012	0.817358	
0.291059	0.073146	0.767933	
0.509043	0.726357	0.705303	
0.039481	0.751102	0.416568	
0.493911	0.211465	0.456861	
0.466516	0.482846	0.680348	
0.317323	0.195878	0.207889	
0.188679	0.270744	0.663963	
0.979929	0.695910	0.981217	
0.757324	0.566427	0.666223	
0.710536	0.637161	0.310129	
0.757037	0.067741	0.742919	
0.142070	0.095317	0.916910	
0.991073	0.165201	0.617151	
0.758605	0.646310	0.198279	
0.095291	0.694810	0.276892	
0.402568	0.474533	0.512044	
0.743503	0.968597	0.235333	
0.022422	0.519196	0.271241	
0.780242	0.583504	0.347681	
0.747395	0.403402	0.913330	
0.995277	0.649535	0.243796	
0.036276	0.543650	0.485020	
0.751893	0.713203	0.519339	
0.460608	0.643331	0.178848	
0.474179	0.507521	0.431502	
0.509110	0.449585	0.520084	
0.182443	0.883941	0.754721	
0.117666	0.172574	0.498742	
0.346126	0.981516	0.211215	
0.981298	0.934503	0.159914	
0.056195	0.914210	0.108469	
0.558140	0.339262	0.829463	
0.527868	0.573615	0.281207	
0.487011	0.131450	0.925698	
0.551002	0.456310	0.131992	
0.219060	0.911381	0.608478	
0.382164	0.219492	0.272199	
0.156640	0.786398	0.140265	
0.861555	0.519348	0.658467	
0.114838	0.744942	0.024194	
0.664511	0.291105	0.555667	
0.739444	0.853373	0.876105	
0.754568	0.259066	0.961810	
0.586585	0.422385	0.011291	
0.169077	0.268496	0.195479	
0.639740	0.792414	0.842974	
0.610798	0.559509	0.638030	
0.432822	0.580163	0.901728	
0.962979	0.224241	0.619088	
0.489652	0.715432	0.695400	
0.091201	0.852262	0.200835	
0.264418	0.146271	0.541683	
0.671964	0.676840	0.338239	
0.119209	0.598694	0.159912	
0.197491	0.900868	0.523703	
0.350188	0.176972	0.181553	
0.980283	0.640429	0.809874	
0.664624	0.027023	0.822948	
0.966376	0.555081	0.423520	
0.389330	0.071378	0.101996	
0.075663	0.417926	0.695409	
0.775939	0.193486	0.594820	
0.056262	0.512419	0.212601	
0.104869	0.103246	0.566870	
0.217807	0.590651	0.631728	
0.425695	0.208269	0.348316	
0.352446	0.574262	0.930323	
0.096182	0.757641	0.454653	
0.824951	0.709359	0.163585	
0.346178	0.406433	0.309943	
0.366583	0.807373	0.955775	
0.657279	0.046656	0.565751	
0.025006	0.044386	0.808480	
0.800682	0.523658	0.623718	
0.972321	0.458679	0.307155	
0.024234	0.761546	0.732276	
0.005407	0.383760	0.298357	
0.046522	0.623272	0.035309	
0.998200	0.381723	0.445405	
0.675464	0.166491	0.648281	
0.192986	0.360456	0.574649	
0.088576	0.903072	0.854143	
0.978114	0.383513	0.034235	
0.194210	0.969434	0.211265	
0.666486	0.810129	0.736911	
0.532890	0.770829	0.232844	
0.607344	0.001528	0.569916	
0.395374	0.936305	0.924818	
0.824217	0.736081	0.786474	
0.692111	0.266061	0.557241	
0.819586	0.956239	0.623950	
0.047489	0.407186	0.972751	
0.179314	0.530581	0.338147	
0.099525	0.567599	0.383175	
0.364204	0.193895	0.912710	
0.570554	0.484983	0.291974	
0.315173	0.753624	0.137005	
0.474303	0.147721	0.535156	
0.058413	0.646739	0.107000	
0.453439	0.486018	0.596979	
0.634541	0.475805	0.760592	
0.072311	0.429681	0.294166	
0.309380	0.117816	0.058206	
0.729278	0.232680	0.330416	
0.529021	0.257826	0.950717	
0.405763	0.682301	0.413467	
0.082614	0.468200	0.879519	
0.335990	0.375483	0.099737	
0.492616	0.310912	0.148303	
0.460795	0.463635	0.422474	
0.207846	0.284266	0.835766	
0.668123	0.095302	0.344845	
0.474277	0.050685	0.455140	
0.028080	0.149538	0.161016	
0.233833	0.869288	0.765433	
0.464312	0.877919	0.620294	
0.814992	0.412496	0.448538	
0.640151	0.341986	0.818427	
0.169181	0.504228	0.008464	
0.859539	0.965873	0.797317	
0.131626	0.384327	0.966844	
0.064362	0.456733	0.470364	
0.038512	0.160707	0.990417	
0.090515	0.712396	0.421261	
0.921517	0.934232	0.072408	
0.285269	0.019274	0.255947	
0.354618	0.845543	0.753776	
0.318348	0.815596	0.420787	
0.733559	0.638638	0.512909	
0.722272	0.225115	0.538476	
0.406533	0.345825	0.833489	
0.830578	0.109115	0.898757	
0.169514	0.941756	0.824656	
0.825870	0.461417	0.642744	
0.240418	0.714186	0.510298	
0.879547	0.800046	0.726749	
0.620478	0.578133	0.109298	
0.555644	0.014363	0.194440	
0.385788	0.212846	0.251061	
0.477506	0.237219	0.666393	
0.052588	0.241189	0.775800	
0.515243	0.270710	0.097908	
0.305133	0.044408	0.283451	
0.895064	0.993609	0.526935	
0.479497	0.096771	0.472712	
0.836711	0.686644	0.154460	
0.481709	0.622386	0.479232	
0.364463	0.916379	0.100840	
0.330171	0.615114	0.614908	
0.392891	0.816736	0.046954	
0.481419	0.698706	0.607651	
0.867179	0.404387	0.349471	
0.583665	0.375924	0.352266	
0.886060	0.466975	0.979982	
0.059721	0.005399	0.410364	
0.914521	0.388379	0.584577	
0.375754	0.157771	0.077452	
0.767079	0.713984	0.580634	
0.281122	0.903170	0.137669	
0.254891	0.878626	0.021452	
0.061366	0.508171	0.413794	
0.219780	0.750428	0.022685	
0.812327	0.318666	0.253129	
0.314026	0.511145	0.620508	
0.379973	0.382062	0.666233	
0.003125	0.242335	0.730860	
0.297830	0.353478	0.452758	
0.590325	0.490481	0.324180	
0.288561	0.420038	0.772449	
0.380508	0.524525	0.051033	
0.600881	0.001740	0.919144	
0.498447	0.661322	0.085482	
0.622810	0.761950	0.839110	
0.269029	0.540153	0.903690	
0.442396	0.038571	0.838332	
0.256896	0.640961	0.512129	
0.574609	0.934041	0.084487	
0.162222	0.567057	0.564430	
0.685680	0.356232	0.380876	
0.252705	0.437517	0.520836	
0.257296	0.968251	0.576049	
0.861501	0.370561	0.817801	
0.225337	0.452045	0.337770	
0.470001	0.915226	0.376579	
0.269689	0.905913	0.450948	
0.807832	0.129591	0.973721	
0.515959	0.393901	0.982349	
0.173379	0.369669	0.560939	
0.016756	0.099046	0.312093	
0.533161	0.694811	0.000241	
0.508334	0.564710	0.587089	
0.091096	0.726979	0.736290	
0.985129	0.583644	0.971687	
0.441923	0.149548	0.504729	
0.185874	0.830517	0.992074	
0.477204	0.237211	0.942441	
0.627247	0.170901	0.285883	
0.986300	0.660091	0.055610	
0.229141	0.840772	0.443836	
0.939663	0.268443	0.410249	
0.674320	0.944492	0.222989	
0.735866	0.771645	0.039197	
0.272148	0.749532	0.360259	
0.672048	0.166534	0.013065	
0.852892	0.985448	0.152084	
0.839292	0.524657	0.823117	
0.144273	0.611273	0.408345	
0.601678	0.500985	0.831235	
0.759482	0.557892	0.599388	
0.140516	0.474891	0.451485	
0.172683	0.645827	0.108006	
0.226916	0.045265	0.702009	
0.027524	0.605694	0.850935	
0.825057	0.715106	0.100501	
0.066000	0.651378	0.183615	
0.392242	0.793948	0.533601	
0.552988	0.479209	0.279926	
0.292666	0.296640	0.730976	
0.736644	0.974332	0.819931	
0.091755	0.306819	0.132814	
0.580523	0.172911	0.564799	
0.831921	0.694412	0.385103	
0.597793	0.335311	0.362042	
0.665417	0.004497	0.521497	
0.975085	0.486194	0.346285	
0.781028	0.699525	0.867491	
0.179488	0.841144	0.220405	
0.830227	0.902105	0.625347	
0.866594	0.337259	0.386535	
0.021155	0.403831	0.478479	
0.686150	0.153526	0.327460	
0.595948	0.122099	0.224935	
0.479238	0.066394	0.242616	
0.268403	0.140720	0.802049	
0.447581	0.811843	0.492634	
0.004643	0.620896	0.369686	
0.471680	0.803776	0.053981	
0.535219	0.648946	0.170641	
0.725811	0.687949	0.010939	
0.562271	0.890176	0.420631	
0.590375	0.389749	0.750024	
0.703008	0.025565	0.537242	
0.284528	0.011704	0.273153	
0.773518	0.279123	0.474779	
0.440517	0.324923	0.185011	
0.614093	0.792555	0.819826	
0.432040	0.457607	0.880952	
0.337721	0.947741	0.909734	
0.032369	0.474484	0.025553	
0.830404	0.172170	0.945765	
0.525309	0.517408	0.757577	
0.140352	0.400495	0.908047	
0.847780	0.767388	0.434215	
0.774309	0.089365	0.204247	
0.358635	0.663735	0.021377	
0.269557	0.700329	0.822090	
0.578192	0.870575	0.297298	
0.740950	0.627043	0.719886	
0.752944	0.140295	0.327139	
0.937308	0.030457	0.274599	
0.776316	0.108290	0.913461	
0.604984	0.955566	0.227680	
0.988682	0.794588	0.069748	
0.905067	0.913108	0.803277	
0.202298	0.859441	0.884316	
0.968500	0.645801	0.569704	
0.398078	0.338216	0.794261	
0.463682	0.931510	0.296571	
0.421711	0.245681	0.744539	
0.291597	0.290563	0.811722	
0.939325	0.555967	0.142691	
0.485989	0.061618	0.558273	
0.558554	0.161216	0.371002	
0.741724	0.894730	0.689451	
0.740477	0.679183	0.511604	
0.282674	0.934447	0.323981	
0.214292	0.456500	0.883239	
0.527951	0.831404	0.931387	
0.365639	0.702349	0.187020	
0.964699	0.666395	0.002783	
0.994054	0.718087	0.266607	
0.801944	0.175858	0.660561	
0.827493	0.290752	0.118494	
0.315166	0.943235	0.310901	
0.660233	0.790038	0.075581	
0.368307	0.159569	0.500189	
0.489583	0.963908	0.168916	
0.026720	0.790666	0.058478	
0.183179	0.318265	0.246632	
0.011624	0.181415	0.597278	
0.900919	0.038099	0.314807	
0.385440	0.659551	0.394740	
0.430565	0.742911	0.136950	
0.085645	0.499161	0.202900	
0.873404	0.557736	0.868133	
0.412918	0.991879	0.066109	
0.336110	0.878876	0.886815	
0.763105	0.827413	0.705998	
0.225148	0.633226	0.445845	
0.849423	0.778428	0.323518	
0.699012	0.175796	0.770346	
0.384038	0.671598	0.855796	
0.293288	0.143825	0.866508	
0.935535	0.315343	0.622325	
0.806296	0.775765	0.798876	
0.400198	0.168458	0.743095	
0.652920	0.460413	0.787005	
0.306584	0.627283	0.646926	
0.486784	0.440816	0.018419	
0.829555	0.431893	0.076476	
0.999664	0.799168	0.381731	
0.293026	0.606660	0.764388	
0.311271	0.807196	0.537417	
0.942052	0.758915	0.150284	
0.867651	0.663396	0.131653	
0.834480	0.000398	0.222855	
0.176991	0.967524	0.926937	
0.983578	0.030117	0.413988	
0.971841	0.687175	0.813937	
0.919487	0.092705	0.737274	
0.540121	0.630505	0.202417	
0.111327	0.942483	0.738331	
0.418478	0.391205	0.628607	
0.598187	0.488396	0.390562	
0.215510	0.119830	0.744496	
0.108247	0.549781	0.101403	
0.582108	0.759095	0.825553	
0.298772	0.837142	0.703069	
0.324475	0.758530	0.893830	
0.317327	0.946528	0.637726	
0.310322	0.309066	0.784379	
0.995399	0.044064	0.463143	
0.920329	0.121768	0.375655	
0.952141	0.323138	0.210283	
0.091866	0.972348	0.416681	
0.500582	0.639531	0.426274	
0.890095	0.688344	0.780587	
0.412043	0.564749	0.304551	
0.072281	0.313362	0.153168	
0.460284	0.726171	0.634815	
0.074964	0.583802	0.766379	
0.381506	0.408192	0.973593	
0.426919	0.145743	0.020551	
0.929693	0.908368	0.191711	
0.896771	0.487518	0.599014	
0.053790	0.340902	0.761160	
0.606199	0.013257	0.899315	
0.810987	0.754743	0.985541	
0.214596	0.728759	0.415352	
0.819202	0.037376	0.263196	
0.421102	0.857053	0.851309	
0.221157	0.115193	0.162918	
0.144874	0.948002	0.711347	
0.876662	0.390116	0.707970	
0.874484	0.678858	0.729673	
0.920083	0.847464	0.663643	
0.021099	0.816765	0.217759	
0.507259	0.119706	0.372925	
0.813569	0.231280	0.923712	
0.787908	0.448992	0.711246	
0.986903	0.898310	0.473339	
0.553933	0.872301	0.612447	
0.149548	0.963495	0.283940	
0.181235	0.609691	0.835293	
0.043252	0.245021	0.175398	
0.292240	0.057887	0.377653	
0.158980	0.386756	0.545832	
0.899788	0.801728	0.110518	
0.847629	0.952160	0.889792	
0.036523	0.019090	0.919925	
0.758580	0.148113	0.471630	
0.410859	0.364019	0.125887	
0.090440	0.741323	0.243278	
0.282068	0.404985	0.216964	
0.473017	0.957313	0.968452	
0.923644	0.164692	0.261002	
0.786934	0.396371	0.265459	
0.980278	0.681507	0.752427	
0.938272	0.016324	0.909604	
0.357789	0.119543	0.015729	
0.402220	0.327558	0.685443	
0.135823	0.934996	0.185724	
0.358568	0.228267	0.919788	
0.445474	0.924183	0.809324	
0.404963	0.269420	0.123617	
0.853725	0.278361	0.890284	
0.383712	0.743799	0.130430	
0.449322	0.773694	0.215225	
0.946027	0.490933	0.148921	
0.297332	0.668492	0.864984	
0.374128	0.554785	0.140411	
0.721134	0.174957	0.792756	
0.901609	0.733975	0.997779	
0.364166	0.647334	0.502208	
0.431571	0.322047	0.163795	
0.455733	0.391200	0.686827	
0.417491	0.510542	0.628681	
0.229716	0.384817	0.262849	
0.758827	0.577602	0.735327	
0.916631	0.782009	0.240182	
0.507495	0.786745	0.993940	
0.455494	0.289544	0.312878	
0.859339	0.224601	0.128077	
0.473332	0.194400	0.881529	
0.173103	0.800969	0.559049	
0.956348	0.491854	0.291510	
0.417859	0.774625	0.607027	
0.068983	0.908677	0.814234	
0.957387	0.644785	0.634228	
0.793123	0.682172	0.277102	
0.840685	0.084687	0.627782	
0.635997	0.056150	0.283413	
0.608973	0.223903	0.589177	
0.499724	0.038274	0.475945	
0.355851	0.597176	0.742754	
0.828804	0.762649	0.731793	
0.165181	0.962097	0.338029	
0.949561	0.183828	0.667262	
0.812759	0.909392	0.699216	
0.882607	0.497217	0.711954	
0.582196	0.533156	0.315096	
0.845592	0.131811	0.407490	
0.305152	0.212638	0.096023	
0.362683	0.571111	0.468714	
0.877252	0.301042	0.056396	
0.962291	0.190840	0.298173	
0.077990	0.144621	0.753081	
0.922383	0.364900	0.051085	
0.688332	0.035184	0.781525	
0.167290	0.475453	0.308520	
0.610824	0.861352	0.174955	
0.404985	0.457935	0.178807	
0.281139	0.592091	0.794502	
0.144717	0.014429	0.678520	
0.588871	0.460001	0.711549	
0.631369	0.820978	0.430909	
0.464862	0.957191	0.643565	
0.450324	0.072386	0.292731	
0.984609	0.672226	0.319734	
0.240112	0.294963	0.608040	
0.061236	0.186987	0.235920	
0.675969	0.271847	0.514580	
0.111636	0.373154	0.814193	
0.290738	0.064900	0.464020	
0.938700	0.568741	0.484345	
0.177598	0.296816	0.531380	
0.350535	0.408014	0.115017	
0.681587	0.650392	0.910073	
0.015193	0.919232	0.433764	
0.257645	0.072547	0.119865	
0.117533	0.030317	0.180472	
0.829211	0.025759	0.409799	
0.107794	0.853473	0.946730	
0.750873	0.184379	0.402941	
0.690025	0.811877	0.682976	
0.335111	0.795344	0.717563	
0.722982	0.877713	0.173207	
0.121875	0.853015	0.756727	
0.915201	0.268201	0.553071	
0.457355	0.027945	0.739290	
0.800510	0.934394	0.180812	
0.939548	0.771978	0.112476	
0.258128	0.877472	0.608628	
0.322638	0.397414	0.315413	
0.751471	0.333401	0.155684	
0.754054	0.666837	0.758035	
0.562553	0.593450	0.124032	
0.426690	0.675010	0.364126	
0.306372	0.748290	0.745158	
0.506805	0.466746	0.988011	
0.640038	0.440405	0.117314	
0.774193	0.169905	0.140458	
0.027188	0.956820	0.348786	
0.489289	0.409584	0.078426	
0.650194	0.295234	0.281950	
0.061499	0.521554	0.427946	
0.679973	0.069970	0.262720	
0.925066	0.961509	0.288644	
0.021326	0.621463	0.433800	
0.838833	0.530985	0.797492	
0.565309	0.587914	0.228587	
0.409189	0.239785	0.745060	
0.559277	0.954223	0.427667	
0.329793	0.420361	0.553293	
0.776032	0.868569	0.572360	
0.570152	0.526771	0.212535	
0.787609	0.682846	0.591645	
0.316819	0.769341	0.703252	
0.671084	0.777448	0.543129	
0.274949	0.819417	0.285323	
0.753033	0.577931	0.415459	
0.892002	0.186534	0.647772	
0.998994	0.826305	0.947549	
0.121051	0.628556	0.708966	
0.369980	0.135699	0.172093	
0.299843	0.228576	0.410658	
0.657523	0.144460	0.053449	
0.041356	0.537142	0.866354	
0.204112	0.000887	0.831142	
0.259139	0.857928	0.311912	
0.691194	0.978909	0.927492	
0.638879	0.592046	0.577243	
0.605067	0.754045	0.096769	
0.990128	0.036455	0.449546	
0.375312	0.296652	0.274848	
0.822999	0.625508	0.850353	
0.350291	0.475660	0.158471	
0.045991	0.744129	0.521444	
0.163000	0.652971	0.097913	
0.269751	0.972511	0.870919	
0.425519	0.690177	0.604097	
0.159166	0.337529	0.595387	
0.823660	0.651094	0.366673	
0.166296	0.669050	0.941532	
0.043015	0.760183	0.280468	
0.639610	0.161305	0.323501	
0.139119	0.230637	0.085671	
0.191609	0.891694	0.320678	
0.104871	0.900183	0.148930	
0.879338	0.474148	0.352608	
0.771340	0.358988	0.446313	
0.410984	0.478910	0.673966	
0.188225	0.733404	0.989929	
0.043403	0.231489	0.560702	
0.941681	0.539661	0.734997	
0.670020	0.890001	0.742296	
0.798314	0.453484	0.332203	
0.286112	0.650101	0.619390	
0.122983	0.526538	0.683937	
0.334696	0.426649	0.070449	
0.666732	0.152583	0.137162	
0.559197	0.122455	0.820360	
0.706491	0.381978	0.631327	
0.404968	0.808092	0.711891	
0.935087	0.717341	0.169330	
0.049845	0.276895	0.398840	
0.911496	0.159441	0.750281	
0.509440	0.760995	0.621300	
0.396350	0.968830	0.149712	
0.757691	0.308775	0.035370	
0.497849	0.662230	0.338114	
0.662573	0.030877	0.518795	
0.207631	0.720844	0.233651	
0.953918	0.888844	0.095531	
0.544883	0.678225	0.806840	
0.320763	0.152683	0.852791	
0.850447	0.343530	0.361803	
0.063180	0.318901	0.767154	
0.660166	0.330331	0.148848	
0.693666	0.930146	0.054921	
0.128086	0.930520	0.143628	
0.260682	0.850740	0.783951	
0.670179	0.189984	0.360103	
0.872880	0.659565	0.106424	
0.695568	0.319204	0.849491	
0.729799	0.544246	0.156350	
0.613505	0.238193	0.657357	
0.270676	0.813728	0.976969	
0.331967	0.259125	0.844412	
0.240252	0.060773	0.708968	
0.267450	0.013122	0.911752	
0.715719	0.286162	0.462785	
0.644682	0.210399	0.833353	
0.365752	0.070252	0.263832	
0.851855	0.603271	0.485492	
0.575235	0.553696	0.739870	
0.500191	0.603265	0.548256	
0.568571	0.917359	0.301527	
0.417928	0.521200	0.323778	
0.482342	0.574795	0.489116	
0.557771	0.887595	0.350258	
0.306575	0.840826	0.746309	
0.343583	0.260048	0.970802	
0.778530	0.866317	0.197241	
0.406681	0.271198	0.409552	
0.473779	0.561604	0.890853	
0.964545	0.608845	0.065409	
0.154950	0.427106	0.667308	
0.558949	0.784720	0.888884	
0.299740	0.553514	0.703253	
0.747315	0.752210	0.901972	
0.823593	0.562879	0.565227	
0.103756	0.200015	0.540118	
0.327348	0.900586	0.461824	
0.964711	0.593561	0.394729	
0.668785	0.160957	0.067097	
0.522845	0.518886	0.356876	
0.578792	0.076237	0.251234	
0.420070	0.288024	0.920130	
0.775355	0.615667	0.567569	
0.637170	0.913328	0.027303	
0.432366	0.378654	0.665155	
0.080137	0.973977	0.688211	
0.647880	0.197731	0.421581	
0.583283	0.508316	0.735295	
0.702517	0.895680	0.860365	
0.537799	0.486614	0.446068	
0.305250	0.810025	0.444793	
0.324812	0.389563	0.221383	
0.923384	0.451276	0.137132	
0.153080	0.354557	0.375064	
0.899564	0.847726	0.845710	
0.141127	0.554628	0.651298	
0.512503	0.955699	0.869428	
0.309092	0.146990	0.835242	
0.577912	0.832041	0.942937	
0.004455	0.692277	0.019350	
0.226756	0.892354	0.451507	
0.473807	0.455476	0.677114	
0.451881	0.091645	0.293727	
0.690840	0.341641	0.994867	
0.213312	0.161193	0.216264	
0.273268	0.565281	0.373699	
0.236522	0.552602	0.324890	
0.730809	0.479978	0.643497	
0.252514	0.635231	0.036635	
0.784977	0.036363	0.140754	
0.487492	0.024012	0.727244	
0.553270	0.235548	0.574264	
0.199349	0.545304	0.487731	
0.108538	0.224161	0.664051	
0.052189	0.756074	0.846029	
0.610771	0.273891	0.838770	
0.586657	0.436671	0.918058	
0.595488	0.587760	0.715923	
0.677904	0.292367	0.317863	
0.019370	0.623990	0.568511	
0.247179	0.586444	0.119830	
0.957569	0.725561	0.895870	
0.713414	0.506066	0.902538	
0.961905	0.753585	0.242942	
0.391821	0.708736	0.799615	
0.773584	0.445689	0.799872	
0.667147	0.532921	0.664890	
0.950441	0.174956	0.598055	
0.660331	0.085200	0.397677	
0.966642	0.667057	0.963442	
0.072478	0.402980	0.636775	
0.215585	0.867317	0.152146	
0.109068	0.402208	0.914398	
0.580775	0.581279	0.583307	
0.819280	0.501006	0.065857	
0.207056	0.502019	0.715543	
0.217199	0.420691	0.567596	
0.946410	0.337668	0.337784	
0.294660	0.623775	0.178227	
0.779481	0.055911	0.691030	
0.091716	0.996748	0.803039	
0.729176	0.742384	0.934390	
0.370519	0.527943	0.122817	
0.851994	0.660179	0.879558	
0.727272	0.849810	0.700705	
0.850093	0.891741	0.282992	
0.512071	0.824281	0.580664	
0.904147	0.890926	0.315324	
0.243991	0.413609	0.511420	
0.873129	0.286442	0.094997	
0.761013	0.439119	0.812295	
0.042685	0.737576	0.927358	
0.078156	0.210736	0.343131	
0.407270	0.319868	0.899624	
0.441219	0.060943	0.134694	
0.539135	0.850512	0.101497	
0.042555	0.561047	0.463999	
0.605066	0.500775	0.482398	
0.647732	0.213357	0.277840	
0.994348	0.320631	0.138374	
0.429397	0.152875	0.131915	
0.787092	0.070726	0.059205	
0.549317	0.503797	0.709748	
0.929215	0.414247	0.983542	
0.037475	0.945784	0.240664	
0.486162	0.694496	0.921826	
0.508194	0.891871	0.029511	
0.807411	0.476826	0.101412	
0.593871	0.394744	0.782480	
0.205382	0.086617	0.290598	
0.843519	0.103614	0.344939	
0.452462	0.119054	0.821861	
0.647773	0.652967	0.322612	
0.642205	0.188303	0.578676	
0.542412	0.745312	0.799686	
0.121695	0.425242	0.380525	
0.722285	0.421804	0.652939	
0.809010	0.835770	0.064984	
0.006233	0.236820	0.564958	
0.967022	0.444129	0.536224	
0.064834	0.877744	0.270165	
0.820868	0.587010	0.262742	
0.868071	0.303807	0.707797	
0.787184	0.348699	0.889572	
0.701964	0.333386	0.067472	
0.931309	0.311271	0.604290	
0.658966	0.078579	0.981925	
0.283016	0.468043	0.644868	
0.103164	0.788310	0.416065	
0.439265	0.912896	0.083800	
0.907169	0.340421	0.932396	
0.787440	0.534268	0.143228	
0.452103	0.172400	0.243438	
0.794621	0.501843	0.509607	
0.765874	0.190624	0.638381	
0.211188	0.166521	0.570838	
0.687969	0.519166	0.432613	
0.338211	0.682066	0.155084	
0.438770	0.051477	0.722517	
0.458470	0.551642	0.243448	
0.696031	0.586557	0.009817	
0.182509	0.298790	0.210502	
0.954404	0.214765	0.752596	
0.929168	0.514910	0.562123	
0.633925	0.442615	0.044161	
0.473416	0.070264	0.473187	
0.025109	0.237617	0.075442	
0.908828	0.095582	0.065262	
0.237612	0.656493	0.915968	
0.680637	0.643565	0.844041	
0.384820	0.469126	0.481509	
0.409725	0.960062	0.571990	
0.220872	0.213862	0.844155	
0.951842	0.527704	0.364550	
0.898082	0.656214	0.349746	
0.817115	0.071757	0.165073	
0.091399	0.791294	0.411126	
0.963647	0.642340	0.029857	
0.593729	0.558464	0.744412	
0.962449	0.010503	0.832854	
0.132948	0.170604	0.794497	
0.225058	0.522325	0.338006	
0.355300	0.459522	0.624698	
0.368927	0.872945	0.176344	
0.871381	0.441504	0.056592	
0.122424	0.788240	0.288724	
0.854740	0.651928	0.867003	
0.891253	0.948530	0.046408	
0.912021	0.116900	0.767398	
0.056949	0.158644	0.341572	
0.970362	0.217220	0.674214	
0.709728	0.362831	0.775286	
0.085350	0.832544	0.495232	
0.478291	0.691464	0.659756	
0.023739	0.665248	0.614728	
0.313673	0.577269	0.998429	
0.105127	0.666711	0.245717	
0.732802	0.748532	0.040300	
0.525882	0.427114	0.786822	
0.702231	0.231460	0.591812	
0.408256	0.340593	0.212218	
0.160031	0.539974	0.519288	
0.325061	0.145607	0.441093	
0.638220	0.138878	0.443261	
0.749901	0.630067	0.767068	
0.288486	0.602671	0.722499	
0.779783	0.046734	0.820419	
0.611527	0.937967	0.331955	
0.385852	0.457726	0.624095	
0.251915	0.082145	0.028731	
0.224173	0.153948	0.635118	
0.248639	0.521267	0.778101	
0.578869	0.516517	0.243748	
0.456455	0.784399	0.941454	
0.790773	0.532622	0.356164	
0.764065	0.699159	0.665411	
0.978344	0.845646	0.731773	
0.693342	0.204645	0.407667	
0.016907	0.208006	0.426361	
0.856536	0.873375	0.902725	
0.577132	0.020977	0.282737	
0.715801	0.091111	0.742432	
0.610183	0.405826	0.098099	
0.985806	0.728358	0.604576	
0.823006	0.717859	0.899720	
0.828259	0.673347	0.261977	
0.434915	0.211779	0.712483	
0.575817	0.803246	0.459032	
0.150442	0.383588	0.165089	
0.939121	0.242904	0.990576	
0.782797	0.117279	0.335624	
0.409770	0.474523	0.445755	
0.639702	0.270004	0.555008	
0.071675	0.383463	0.322149	
0.250794	0.262756	0.622507	
